branch,sale_id,total_price,moving_avg_3
A,652,260.59,260.59
A,652,260.59,260.59
A,652,260.59,260.59
A,653,337.44,286.21
A,653,337.44,311.82
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,653,337.44,337.44
A,654,151.9,275.59
A,654,151.9,213.75
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,654,151.9,151.9
A,656,6.45,103.42
A,656,6.45,54.93
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,656,6.45,6.45
A,657,8.86,7.25
A,657,8.86,8.06
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,657,8.86,8.86
A,658,281.97,99.9
A,658,281.97,190.93
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,658,281.97,281.97
A,659,54.36,206.1
A,659,54.36,130.23
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,659,54.36,54.36
A,661,49.08,52.6
A,661,49.08,50.84
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,661,49.08,49.08
A,662,187.25,95.14
A,662,187.25,141.19
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,662,187.25,187.25
A,664,205.38,193.29
A,664,205.38,199.34
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,664,205.38,205.38
A,666,15.64,142.13
A,666,15.64,78.89
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,666,15.64,15.64
A,668,250.38,93.89
A,668,250.38,172.13
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,668,250.38,250.38
A,669,62.27,187.68
A,669,62.27,124.97
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,669,62.27,62.27
A,670,148.94,91.16
A,670,148.94,120.05
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,670,148.94,148.94
A,671,10.57,102.82
A,671,10.57,56.69
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,671,10.57,10.57
A,673,18.82,13.32
A,673,18.82,16.07
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,673,18.82,18.82
A,674,94.16,43.93
A,674,94.16,69.05
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,674,94.16,94.16
A,677,70.58,86.3
A,677,70.58,78.44
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,677,70.58,70.58
A,678,34.3,58.49
A,678,34.3,46.39
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,678,34.3,34.3
A,680,303.35,123.98
A,680,303.35,213.67
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,680,303.35,303.35
A,681,107.18,237.96
A,681,107.18,172.57
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,681,107.18,107.18
A,682,169.23,127.86
A,682,169.23,148.55
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,682,169.23,169.23
A,683,199.89,179.45
A,683,199.89,189.67
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,683,199.89,199.89
A,684,195.49,198.42
A,684,195.49,196.96
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,684,195.49,195.49
A,685,11.17,134.05
A,685,11.17,72.61
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,685,11.17,11.17
A,686,9.27,10.54
A,686,9.27,9.9
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,686,9.27,9.27
A,687,26.26,14.93
A,687,26.26,20.6
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,687,26.26,26.26
A,688,24.5,25.67
A,688,24.5,25.09
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,688,24.5,24.5
A,689,7.61,18.87
A,689,7.61,13.24
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,689,7.61,7.61
A,690,66.45,27.22
A,690,66.45,46.84
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,690,66.45,66.45
A,691,124.07,85.66
A,691,124.07,104.86
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
A,691,124.07,124.07
