city,sale_id,total_price,prev_total_price,diff
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,340,170.45,170.45,0.0
Los Angeles,342,33.96,170.45,-136.49
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,342,33.96,33.96,0.0
Los Angeles,347,178.93,33.96,144.97
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,347,178.93,178.93,0.0
Los Angeles,351,119.84,178.93,-59.09
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,351,119.84,119.84,0.0
Los Angeles,352,96.04,119.84,-23.8
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,352,96.04,96.04,0.0
Los Angeles,353,89.92,96.04,-6.12
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,353,89.92,89.92,0.0
Los Angeles,354,167.56,89.92,77.64
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,354,167.56,167.56,0.0
Los Angeles,357,99.51,167.56,-68.05
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,357,99.51,99.51,0.0
Los Angeles,359,52.45,99.51,-47.06
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,359,52.45,52.45,0.0
Los Angeles,360,36.29,52.45,-16.16
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,360,36.29,36.29,0.0
Los Angeles,365,395.22,36.29,358.93
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,365,395.22,395.22,0.0
Los Angeles,366,170.34,395.22,-224.88
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,366,170.34,170.34,0.0
Los Angeles,367,78.32,170.34,-92.02
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,367,78.32,78.32,0.0
Los Angeles,371,49.33,78.32,-28.99
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,371,49.33,49.33,0.0
Los Angeles,375,1.78,49.33,-47.55
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,375,1.78,1.78,0.0
Los Angeles,376,33.83,1.78,32.05
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,376,33.83,33.83,0.0
Los Angeles,380,24.65,33.83,-9.18
Los Angeles,380,24.65,24.65,0.0
